,TSS200,TSS,promoter,Body,3UTR,CGI_TSS200,CGI_promoter,CGI_Body,CGI_3UTR,CGI,shore,shelf,450k_Enhancer,Phantom4_Enhancers,Phantom5_Enhancers,DMR,RDMR,CDMR,HMM_Island,Regulatory_Feature,DNase_Hypersensitivity,OpenChromatin,TFBS_Evidence
73000,0.07791780821917808,0.21957534246575341,0.3208356164383562,0.38067123287671234,0.044616438356164384,0.029657534246575343,0.07175342465753425,0.08282191780821918,0.005917808219178082,0.20649315068493151,0.4554246575342466,0.5723972602739726,0.25116438356164383,0.03006849315068493,0.0196027397260274,0.025493150684931506,0.033958904109589044,0.01612328767123288,0.42063013698630136,0.24746575342465754,0.5733013698630137,0.15116438356164383,0.1253013698630137
74000,0.0781081081081081,0.21966216216216217,0.3211891891891892,0.3806216216216216,0.044459459459459456,0.02989189189189189,0.07202702702702703,0.08287837837837837,0.005891891891891892,0.20674324324324325,0.45556756756756756,0.5726081081081081,0.25114864864864866,0.0302972972972973,0.019567567567567567,0.0255,0.03386486486486486,0.016162162162162163,0.4209054054054054,0.248,0.5731216216216216,0.15113513513513513,0.1253918918918919
75000,0.07848,0.21982666666666667,0.32153333333333334,0.38037333333333334,0.044533333333333334,0.0304,0.07284,0.08278666666666666,0.005933333333333333,0.20749333333333334,0.45596,0.5728666666666666,0.25108,0.030493333333333334,0.019493333333333335,0.0254,0.03384,0.016186666666666665,0.42144,0.2488,0.57328,0.15109333333333333,0.12541333333333332
76000,0.07865789473684211,0.22017105263157893,0.32173684210526315,0.38042105263157894,0.04457894736842105,0.03063157894736842,0.07323684210526316,0.08267105263157895,0.005907894736842105,0.20778947368421052,0.45569736842105263,0.5726842105263158,0.2509342105263158,0.03055263157894737,0.019460526315789473,0.02543421052631579,0.03368421052631579,0.016144736842105264,0.4215921052631579,0.24896052631578947,0.5729868421052632,0.1509078947368421,0.1255921052631579
77000,0.07879220779220779,0.22044155844155844,0.3219480519480519,0.38075324675324673,0.044454545454545455,0.030779220779220778,0.07346753246753247,0.08277922077922079,0.005883116883116883,0.20807792207792208,0.45596103896103896,0.573012987012987,0.25076623376623375,0.030532467532467533,0.019506493506493507,0.025493506493506495,0.03361038961038961,0.01609090909090909,0.4218961038961039,0.24936363636363637,0.5728181818181818,0.15092207792207793,0.12557142857142858
78000,0.07897435897435898,0.22047435897435896,0.322025641025641,0.380551282051282,0.04453846153846154,0.03094871794871795,0.0736923076923077,0.08274358974358974,0.005897435897435898,0.20811538461538462,0.4561282051282051,0.5728717948717948,0.2507820512820513,0.030653846153846153,0.019512820512820512,0.02567948717948718,0.03371794871794872,0.016012820512820512,0.421974358974359,0.24982051282051282,0.573076923076923,0.15058974358974359,0.12537179487179487
79000,0.07921518987341772,0.22072151898734177,0.32213924050632914,0.3807974683544304,0.04469620253164557,0.03110126582278481,0.0740379746835443,0.08275949367088607,0.005911392405063291,0.20834177215189872,0.456379746835443,0.5730126582278481,0.25059493670886074,0.030746835443037975,0.019531645569620254,0.02579746835443038,0.03368354430379747,0.016,0.4223417721518987,0.24982278481012657,0.5727848101265823,0.15050632911392406,0.12544303797468354
80000,0.0793125,0.2209,0.3223875,0.3807375,0.0446125,0.03135,0.0745,0.0827375,0.0059,0.2087375,0.4566125,0.5734375,0.2503875,0.03085,0.01945,0.0259125,0.03365,0.015975,0.4228625,0.2499125,0.572575,0.1505875,0.125525
81000,0.0794320987654321,0.22097530864197532,0.3224444444444444,0.3805679012345679,0.04469135802469136,0.03160493827160494,0.07508641975308641,0.08281481481481481,0.005901234567901235,0.20953086419753086,0.4567654320987654,0.5734814814814815,0.25051851851851853,0.03102469135802469,0.019419753086419755,0.025938271604938272,0.03353086419753087,0.015950617283950617,0.4237283950617284,0.2502716049382716,0.5725679012345679,0.1504814814814815,0.12551851851851853
82000,0.07965853658536586,0.221,0.3224390243902439,0.38039024390243903,0.044792682926829266,0.03179268292682927,0.07540243902439024,0.08289024390243903,0.005902439024390244,0.20992682926829268,0.457109756097561,0.573719512195122,0.25028048780487805,0.03126829268292683,0.019304878048780488,0.025914634146341462,0.03357317073170732,0.015963414634146342,0.42417073170731706,0.25065853658536585,0.5726951219512195,0.15040243902439024,0.12540243902439024
83000,0.07965060240963856,0.221,0.32219277108433736,0.3807710843373494,0.044771084337349394,0.031819277108433734,0.07551807228915662,0.08286746987951807,0.005831325301204819,0.2099277108433735,0.4572289156626506,0.573987951807229,0.25016867469879517,0.031337349397590364,0.019265060240963857,0.02591566265060241,0.033542168674698794,0.015987951807228916,0.4247710843373494,0.25072289156626504,0.5723373493975904,0.15048192771084337,0.12571084337349397
84000,0.07969047619047619,0.2210952380952381,0.3221547619047619,0.3810119047619048,0.044797619047619044,0.031952380952380954,0.07580952380952381,0.083,0.005845238095238095,0.21042857142857144,0.45732142857142855,0.5740357142857143,0.24982142857142858,0.03155952380952381,0.01925,0.02592857142857143,0.0335,0.015928571428571427,0.42523809523809525,0.251,0.5723452380952381,0.15029761904761904,0.1255952380952381
85000,0.07994117647058824,0.22138823529411764,0.3226,0.3810235294117647,0.04469411764705882,0.032211764705882356,0.07628235294117647,0.08290588235294118,0.005847058823529412,0.21054117647058823,0.45748235294117645,0.5740352941176471,0.24988235294117647,0.031788235294117645,0.0192,0.02595294117647059,0.033423529411764706,0.01588235294117647,0.4252235294117647,0.25134117647058823,0.5720470588235295,0.1502235294117647,0.126
86000,0.08006976744186046,0.2215,0.3226744186046512,0.38101162790697674,0.04477906976744186,0.032325581395348836,0.07640697674418605,0.08298837209302326,0.005872093023255814,0.21077906976744187,0.4572906976744186,0.5738953488372093,0.24969767441860466,0.03190697674418605,0.019232558139534884,0.02591860465116279,0.03341860465116279,0.01582558139534884,0.4253255813953488,0.25153488372093025,0.5715,0.15017441860465117,0.12601162790697673
87000,0.08004597701149425,0.22135632183908047,0.32259770114942526,0.3810344827586207,0.044839080459770114,0.03242528735632184,0.07658620689655173,0.08280459770114942,0.005885057471264368,0.21088505747126438,0.4572183908045977,0.5738160919540229,0.2498735632183908,0.032,0.01924137931034483,0.025942528735632183,0.033344827586206896,0.01581609195402299,0.42544827586206896,0.2516896551724138,0.5717701149425287,0.15,0.12591954022988505
88000,0.08011363636363636,0.22129545454545455,0.3226477272727273,0.3811818181818182,0.04485227272727273,0.03247727272727273,0.07672727272727273,0.08295454545454546,0.005920454545454546,0.21111363636363636,0.4573068181818182,0.57375,0.24973863636363636,0.032,0.019193181818181818,0.026045454545454545,0.033238636363636366,0.015818181818181818,0.42582954545454543,0.25186363636363635,0.571590909090909,0.14995454545454545,0.12610227272727273
89000,0.08029213483146068,0.22124719101123597,0.322685393258427,0.38087640449438204,0.04487640449438202,0.032752808988764044,0.07708988764044944,0.08297752808988763,0.005932584269662922,0.21152808988764044,0.45747191011235955,0.5737865168539326,0.2496629213483146,0.0320561797752809,0.019235955056179775,0.026168539325842698,0.033179775280898875,0.015764044943820225,0.42665168539325843,0.25240449438202245,0.5718876404494382,0.1498202247191011,0.12602247191011237
90000,0.08033333333333334,0.22118888888888888,0.32274444444444444,0.38087777777777776,0.04493333333333333,0.032933333333333335,0.07742222222222223,0.08313333333333334,0.005944444444444444,0.2121111111111111,0.45792222222222223,0.5743111111111111,0.2495,0.032344444444444446,0.019233333333333335,0.0263,0.03321111111111111,0.015766666666666665,0.42714444444444444,0.2526777777777778,0.572,0.14982222222222222,0.1260888888888889
91000,0.08057142857142857,0.22156043956043955,0.3229120879120879,0.38075824175824174,0.04503296703296703,0.03312087912087912,0.07759340659340659,0.08301098901098901,0.005956043956043956,0.21202197802197803,0.45782417582417584,0.5741208791208792,0.2494065934065934,0.032516483516483514,0.01920879120879121,0.02635164835164835,0.03308791208791209,0.015725274725274727,0.4270879120879121,0.25272527472527473,0.5720439560439561,0.14964835164835164,0.1260989010989011
92000,0.08057608695652174,0.22186956521739132,0.32322826086956524,0.38073913043478264,0.04504347826086957,0.03325,0.07795652173913044,0.08310869565217391,0.0059347826086956525,0.2125326086956522,0.4584021739130435,0.5745434782608696,0.24895652173913044,0.03275,0.019184782608695654,0.026445652173913044,0.03307608695652174,0.015641304347826086,0.4277391304347826,0.25320652173913044,0.5720434782608695,0.14970652173913043,0.12620652173913044
93000,0.08065591397849463,0.22201075268817205,0.3234516129032258,0.38061290322580643,0.04497849462365591,0.033419354838709676,0.07843010752688172,0.08309677419354838,0.005967741935483871,0.21295698924731182,0.4587956989247312,0.5748924731182796,0.24864516129032257,0.03296774193548387,0.0191505376344086,0.02653763440860215,0.03296774193548387,0.015698924731182794,0.42816129032258066,0.2534193548387097,0.5722258064516129,0.1494301075268817,0.1260967741935484
94000,0.08085106382978724,0.22241489361702127,0.32388297872340427,0.38072340425531914,0.044904255319148934,0.03359574468085107,0.07875531914893617,0.08313829787234042,0.005978723404255319,0.21319148936170212,0.45895744680851064,0.5749148936170213,0.24853191489361703,0.03304255319148936,0.019106382978723403,0.026627659574468086,0.03295744680851064,0.015638297872340425,0.42842553191489363,0.2537872340425532,0.5721170212765957,0.14930851063829786,0.12630851063829787
95000,0.08097894736842105,0.22254736842105263,0.32401052631578947,0.38082105263157895,0.044989473684210524,0.03378947368421053,0.07927368421052632,0.08305263157894736,0.006010526315789474,0.21364210526315788,0.4592421052631579,0.5751052631578948,0.24825263157894736,0.0332,0.01906315789473684,0.026726315789473685,0.03291578947368421,0.0156,0.42893684210526317,0.2541157894736842,0.5721052631578948,0.1492,0.12629473684210527
96000,0.081,0.22265625,0.32426041666666666,0.38094791666666666,0.044895833333333336,0.03395833333333333,0.07967708333333333,0.08317708333333333,0.005989583333333334,0.21414583333333334,0.45947916666666666,0.5751875,0.24814583333333334,0.033364583333333336,0.019083333333333334,0.026822916666666665,0.03275,0.0155625,0.4293020833333333,0.25435416666666666,0.5720625,0.14902083333333332,0.12617708333333333
97000,0.08106185567010309,0.22274226804123712,0.32458762886597936,0.3811030927835052,0.0448659793814433,0.03410309278350516,0.07985567010309279,0.08317525773195876,0.005938144329896907,0.21417525773195875,0.4594536082474227,0.5751134020618557,0.2480515463917526,0.03345360824742268,0.019010309278350516,0.026762886597938143,0.032597938144329895,0.015628865979381443,0.4295463917525773,0.2544536082474227,0.5718350515463918,0.1489278350515464,0.1263505154639175
98000,0.08112244897959184,0.22273469387755102,0.3246938775510204,0.38101020408163266,0.04485714285714286,0.03422448979591837,0.08008163265306123,0.08312244897959184,0.005928571428571429,0.21443877551020407,0.45963265306122447,0.5752448979591837,0.24807142857142858,0.03354081632653061,0.01896938775510204,0.02683673469387755,0.03258163265306122,0.015653061224489798,0.4296938775510204,0.25479591836734694,0.5718775510204082,0.14868367346938777,0.126234693877551
99000,0.08135353535353536,0.22287878787878787,0.32506060606060605,0.3810808080808081,0.04477777777777778,0.034484848484848486,0.08048484848484848,0.08308080808080807,0.005898989898989899,0.2146767676767677,0.4599393939393939,0.5754848484848485,0.24773737373737373,0.033707070707070706,0.01895959595959596,0.02685858585858586,0.03249494949494949,0.015626262626262627,0.42997979797979796,0.25525252525252523,0.5718585858585858,0.1486969696969697,0.1261919191919192
100000,0.0814,0.22283,0.32503,0.38106,0.04467,0.03459,0.08075,0.08321,0.00587,0.21505,0.46004,0.57563,0.2475,0.03381,0.0189,0.02697,0.03242,0.01563,0.43026,0.25547,0.5718,0.14872,0.1261
101000,0.08145544554455446,0.22284158415841585,0.32515841584158417,0.3813069306930693,0.04463366336633663,0.03464356435643565,0.08095049504950495,0.08322772277227723,0.005841584158415842,0.21517821782178218,0.46002970297029705,0.5757029702970297,0.24747524752475247,0.03392079207920792,0.01896039603960396,0.02698019801980198,0.03226732673267327,0.015633663366336634,0.43047524752475247,0.25574257425742575,0.5717623762376237,0.14857425742574257,0.1259108910891089
102000,0.0815686274509804,0.22291176470588236,0.32532352941176473,0.3813725490196078,0.04453921568627451,0.03475490196078431,0.08133333333333333,0.08322549019607843,0.005813725490196079,0.21552941176470589,0.46009803921568626,0.575813725490196,0.24724509803921568,0.03408823529411765,0.018980392156862744,0.027068627450980393,0.03218627450980392,0.01561764705882353,0.4304607843137255,0.2559411764705882,0.5717156862745097,0.1483921568627451,0.1258627450980392
103000,0.08172815533980582,0.22298058252427183,0.3255728155339806,0.38155339805825245,0.04446601941747573,0.034990291262135924,0.08169902912621359,0.08311650485436893,0.005815533980582524,0.2158252427184466,0.4600970873786408,0.5757378640776699,0.2469514563106796,0.03422330097087379,0.018970873786407768,0.027097087378640777,0.032106796116504854,0.015572815533980582,0.43063106796116507,0.25624271844660196,0.5717184466019417,0.14815533980582524,0.12577669902912622
104000,0.08175961538461539,0.22303846153846155,0.32585576923076925,0.38167307692307695,0.04449038461538461,0.035125,0.08214423076923077,0.08322115384615385,0.005798076923076923,0.21629807692307693,0.46042307692307693,0.5759711538461538,0.24691346153846153,0.03441346153846154,0.01896153846153846,0.027153846153846153,0.03195192307692308,0.015576923076923077,0.43097115384615386,0.2563653846153846,0.5715192307692307,0.14825,0.12586538461538463
105000,0.08189523809523809,0.2232095238095238,0.32598095238095237,0.3818,0.04444761904761905,0.03520952380952381,0.08227619047619047,0.08317142857142858,0.0057619047619047615,0.2163142857142857,0.4605714285714286,0.5761809523809523,0.24683809523809525,0.03451428571428571,0.018961904761904763,0.02723809523809524,0.03184761904761905,0.0156,0.4311238095238095,0.25664761904761907,0.5712857142857143,0.14832380952380952,0.12600952380952382
106000,0.08206603773584906,0.22329245283018867,0.3259433962264151,0.38164150943396224,0.044622641509433965,0.03534905660377358,0.0825754716981132,0.08313207547169811,0.005792452830188679,0.2166320754716981,0.4607452830188679,0.5763396226415094,0.24687735849056605,0.0345377358490566,0.018971698113207546,0.02731132075471698,0.03183018867924528,0.015537735849056603,0.43128301886792453,0.2569056603773585,0.5710754716981132,0.1484622641509434,0.126
107000,0.08218691588785047,0.22335514018691588,0.326,0.3817476635514019,0.04468224299065421,0.03546728971962617,0.08290654205607477,0.08311214953271027,0.005794392523364486,0.21695327102803738,0.4608411214953271,0.5764392523364485,0.2467663551401869,0.03478504672897196,0.019009345794392524,0.027373831775700935,0.031738317757009346,0.015495327102803737,0.4316915887850467,0.2572429906542056,0.5712336448598131,0.14841121495327103,0.12588785046728973
108000,0.08245370370370371,0.2234722222222222,0.32635185185185184,0.3815277777777778,0.04460185185185185,0.03575,0.08331481481481481,0.083,0.005787037037037037,0.21728703703703703,0.46090740740740743,0.5765648148148148,0.24686111111111111,0.03499074074074074,0.019046296296296297,0.027435185185185184,0.031703703703703706,0.015472222222222222,0.4318796296296296,0.2575648148148148,0.5714351851851852,0.1482314814814815,0.12587962962962962
109000,0.08268807339449541,0.22361467889908257,0.3266146788990826,0.38136697247706425,0.044513761467889906,0.035990825688073394,0.08374311926605504,0.08288990825688074,0.005788990825688073,0.2176605504587156,0.4610366972477064,0.5766788990825688,0.24675229357798165,0.03524770642201835,0.01908256880733945,0.027522935779816515,0.03156880733944954,0.015412844036697248,0.43219266055045874,0.25779816513761467,0.5714220183486238,0.14809174311926607,0.12588073394495414
110000,0.08282727272727272,0.22343636363636363,0.3267909090909091,0.3812,0.0445,0.03614545454545454,0.08404545454545455,0.08292727272727272,0.005836363636363636,0.21814545454545456,0.4611454545454545,0.5766363636363636,0.24687272727272727,0.035463636363636364,0.01900909090909091,0.02761818181818182,0.03150909090909091,0.015418181818181819,0.4324545454545455,0.2579090909090909,0.5714818181818182,0.14808181818181818,0.12575454545454545
111000,0.08290990990990992,0.22357657657657656,0.3270540540540541,0.38135135135135134,0.044495495495495495,0.0363063063063063,0.08430630630630631,0.08283783783783784,0.005846846846846847,0.21825225225225225,0.4612162162162162,0.5767927927927928,0.24656756756756756,0.035612612612612615,0.018972972972972974,0.027585585585585586,0.03146846846846847,0.015432432432432433,0.43245045045045044,0.25817117117117117,0.5715225225225226,0.14784684684684685,0.12582882882882884
